ElapsedTime_s,Height_km,Latitude_deg,LongitudeW_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,LongitudeOfTheSun,SubsolarLatitude_deg,SubsolarLongitudeW_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,CH4nd_m3,CH4mass_pct,CH4mole_pct,CH4amw,MinMaxFactor
0.0,-44.000,22.00,48.00,24659.308,24703.308,11.025,123.6,4.799e+05,1.218e+00,33.588,47.192,784.1,1.000e+05,4.799,-52.678,124.3,4.761e+05,1.202e+00,0.0,1.194e+00,1.242e+00,1.223e+00,0.4,1.98,782.5,1.82,1.3,-0.6,3.4,1.7,-310.8,0.0,-26.1,11.9,-337.0,11.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.8076e+26,3.188e+03,1.560e+00,2.612,1.0016,2.2381e+26,61.65,79.72,2.02,5.2500e+25,28.64,18.70,4.00,4.4417e+24,9.72,1.58,16.04,-0.089
0.0,-43.000,22.00,48.00,24660.308,24703.308,11.024,122.6,4.658e+05,1.192e+00,33.588,47.192,781.1,1.000e+05,4.658,-51.678,123.2,4.623e+05,1.177e+00,0.0,1.169e+00,1.216e+00,1.201e+00,0.8,1.98,778.2,1.83,1.3,-0.7,3.3,2.1,-310.8,0.0,-33.3,8.6,-344.2,8.6,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.7488e+26,3.188e+03,1.561e+00,2.612,1.0015,2.1913e+26,61.65,79.72,2.02,5.1400e+25,28.64,18.70,4.00,4.3482e+24,9.71,1.58,16.04,-0.089
0.0,-42.000,22.00,48.00,24661.308,24703.308,11.023,121.5,4.522e+05,1.167e+00,33.588,47.192,778.1,1.000e+05,4.521,-50.678,122.2,4.488e+05,1.152e+00,0.0,1.144e+00,1.190e+00,1.176e+00,0.8,1.98,775.0,1.83,1.3,-0.7,3.3,2.1,-310.8,0.0,-39.2,5.1,-350.0,5.1,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.6912e+26,3.188e+03,1.563e+00,2.612,1.0014,2.1454e+26,61.65,79.72,2.02,5.0323e+25,28.64,18.70,4.00,4.2566e+24,9.71,1.58,16.04,-0.089
0.0,-41.000,22.00,48.00,24662.308,24703.308,11.022,120.5,4.389e+05,1.143e+00,33.588,47.192,775.2,1.000e+05,4.389,-49.678,121.1,4.357e+05,1.128e+00,0.0,1.120e+00,1.166e+00,1.158e+00,1.3,1.98,770.1,1.84,1.3,-0.7,3.3,2.6,-310.8,0.0,-36.6,6.2,-347.5,6.2,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.6348e+26,3.187e+03,1.564e+00,2.612,1.0013,2.1004e+26,61.65,79.72,2.02,4.9269e+25,28.64,18.70,4.00,4.1669e+24,9.71,1.58,16.04,-0.089
0.0,-40.000,22.00,48.00,24663.308,24703.308,11.021,119.5,4.260e+05,1.119e+00,33.588,47.192,772.2,1.000e+05,4.260,-48.678,120.1,4.230e+05,1.105e+00,0.0,1.097e+00,1.141e+00,1.133e+00,1.2,1.98,767.5,1.85,1.3,-0.7,3.3,2.5,-310.8,0.0,-33.9,4.9,-344.7,4.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.5796e+26,3.187e+03,1.566e+00,2.612,1.0012,2.0564e+26,61.65,79.72,2.02,4.8236e+25,28.64,18.70,4.00,4.0792e+24,9.71,1.58,16.04,-0.089
0.0,-39.000,22.00,48.00,24664.308,24703.308,11.021,118.4,4.135e+05,1.096e+00,33.607,48.172,769.1,1.000e+05,4.135,-47.705,119.1,4.106e+05,1.082e+00,0.0,1.074e+00,1.118e+00,1.115e+00,1.8,1.98,762.4,1.86,1.3,-0.7,3.3,3.1,-310.8,0.0,-33.7,8.2,-344.5,8.2,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.5266e+26,3.187e+03,1.568e+00,2.612,1.0011,2.0142e+26,61.65,79.72,2.02,4.7246e+25,28.64,18.70,4.00,3.9949e+24,9.71,1.58,16.04,-0.089
0.0,-38.000,22.00,48.00,24665.308,24703.308,11.020,117.4,4.014e+05,1.073e+00,33.607,48.172,766.1,1.000e+05,4.014,-46.705,118.0,3.987e+05,1.060e+00,0.0,1.052e+00,1.095e+00,1.090e+00,1.5,1.98,760.3,1.86,1.2,-0.7,3.3,2.8,-310.8,0.0,-36.5,11.8,-347.3,11.8,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.4747e+26,3.186e+03,1.569e+00,2.612,1.0009,1.9728e+26,61.65,79.72,2.02,4.6276e+25,28.64,18.70,4.00,3.9124e+24,9.71,1.58,16.04,-0.089
0.0,-37.000,22.00,48.00,24666.308,24703.308,11.019,116.4,3.897e+05,1.051e+00,33.607,48.172,763.0,1.000e+05,3.896,-45.705,117.0,3.870e+05,1.038e+00,0.0,1.031e+00,1.072e+00,1.064e+00,1.2,1.98,758.5,1.87,1.2,-0.8,3.2,2.4,-310.8,0.0,-29.2,13.9,-340.0,13.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.4239e+26,3.186e+03,1.571e+00,2.612,1.0008,1.9323e+26,61.65,79.72,2.02,4.5325e+25,28.64,18.70,4.00,3.8316e+24,9.71,1.58,16.04,-0.089
0.0,-36.000,22.00,48.00,24667.308,24703.308,11.018,115.3,3.782e+05,1.030e+00,33.607,48.172,760.0,1.000e+05,3.782,-44.705,115.9,3.757e+05,1.017e+00,0.0,1.009e+00,1.050e+00,1.039e+00,0.9,1.98,756.5,1.88,1.2,-0.8,3.2,2.1,-310.8,0.0,-30.8,23.5,-341.6,23.5,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.3741e+26,3.185e+03,1.572e+00,2.612,1.0006,1.8926e+26,61.66,79.72,2.02,4.4394e+25,28.64,18.70,4.00,3.7525e+24,9.71,1.58,16.04,-0.089
0.0,-35.000,22.00,48.00,24668.308,24703.308,11.017,114.3,3.671e+05,1.009e+00,33.607,48.172,756.9,1.000e+05,3.671,-43.705,114.9,3.648e+05,9.968e-01,0.0,9.889e-01,1.029e+00,1.014e+00,0.5,1.98,754.9,1.89,1.2,-0.8,3.2,1.7,-310.8,0.0,-27.3,32.2,-338.1,32.2,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.3254e+26,3.185e+03,1.574e+00,2.612,1.0005,1.8538e+26,61.66,79.72,2.02,4.3483e+25,28.64,18.70,4.00,3.6750e+24,9.71,1.58,16.04,-0.089
0.0,-34.000,22.00,48.00,24669.308,24703.308,11.016,113.2,3.564e+05,9.881e-01,33.626,49.093,753.8,1.000e+05,3.563,-42.729,113.8,3.541e+05,9.767e-01,0.0,9.688e-01,1.008e+00,9.948e-01,0.7,1.98,751.3,1.90,1.2,-0.8,3.2,1.8,-310.8,0.0,-22.4,28.7,-333.2,28.7,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.2785e+26,3.185e+03,1.575e+00,2.612,1.0004,1.8164e+26,61.66,79.72,2.02,4.2607e+25,28.64,18.70,4.00,3.6005e+24,9.70,1.58,16.04,-0.089
0.0,-33.000,22.00,48.00,24670.308,24703.308,11.015,112.2,3.459e+05,9.681e-01,33.626,49.093,750.7,1.000e+05,3.459,-41.729,112.8,3.438e+05,9.571e-01,0.0,9.491e-01,9.875e-01,9.726e-01,0.5,1.98,749.0,1.90,1.2,-0.8,3.2,1.6,-310.8,0.0,-21.6,26.9,-332.4,26.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.2326e+26,3.184e+03,1.577e+00,2.612,1.0003,1.7798e+26,61.66,79.72,2.02,4.1748e+25,28.64,18.70,4.00,3.5275e+24,9.70,1.58,16.04,-0.089
0.0,-32.000,22.00,48.00,24671.308,24703.308,11.014,111.2,3.358e+05,9.486e-01,33.626,49.093,747.6,1.000e+05,3.358,-40.729,111.8,3.338e+05,9.380e-01,0.0,9.300e-01,9.676e-01,9.522e-01,0.4,1.98,746.2,1.91,1.1,-0.8,3.2,1.5,-310.8,0.0,-19.7,27.0,-330.5,27.0,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.1876e+26,3.184e+03,1.579e+00,2.612,1.0002,1.7440e+26,61.66,79.72,2.02,4.0907e+25,28.64,18.70,4.00,3.4560e+24,9.70,1.58,16.04,-0.089
0.0,-31.000,22.00,48.00,24672.308,24703.308,11.013,110.1,3.260e+05,9.296e-01,33.626,49.093,744.4,1.000e+05,3.259,-39.729,110.7,3.241e+05,9.193e-01,0.0,9.113e-01,9.481e-01,9.387e-01,1.0,1.98,740.8,1.92,1.1,-0.9,3.1,2.1,-310.8,0.0,-16.9,31.7,-327.7,31.7,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.1435e+26,3.184e+03,1.580e+00,2.612,1.0001,1.7088e+26,61.66,79.72,2.02,4.0082e+25,28.64,18.70,4.00,3.3859e+24,9.70,1.58,16.04,-0.089
0.0,-30.000,22.00,48.00,24673.308,24703.308,11.012,109.1,3.164e+05,9.110e-01,33.626,49.093,741.3,1.000e+05,3.164,-38.729,109.7,3.146e+05,9.011e-01,0.0,8.931e-01,9.292e-01,9.144e-01,0.4,1.98,739.9,1.93,1.1,-0.9,3.1,1.5,-310.8,0.0,-11.0,29.5,-321.9,29.5,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.1003e+26,3.183e+03,1.582e+00,2.612,1.0000,1.6744e+26,61.66,79.72,2.02,3.9275e+25,28.64,18.70,4.00,3.3173e+24,9.70,1.58,16.04,-0.089
0.0,-29.000,22.00,48.00,24674.308,24703.308,11.011,108.0,3.062e+05,8.907e-01,30.345,44.915,737.8,1.000e+05,3.061,-33.950,108.5,3.045e+05,8.812e-01,0.0,8.732e-01,9.085e-01,8.960e-01,0.6,1.98,735.7,1.94,1.1,-0.9,3.1,1.7,-310.8,0.0,-10.1,23.8,-320.9,23.8,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.0541e+26,3.183e+03,1.584e+00,2.612,0.9999,1.6375e+26,61.66,79.72,2.02,3.8410e+25,28.64,18.70,4.00,3.2439e+24,9.70,1.58,16.04,-0.089
0.0,-28.000,22.00,48.00,24675.308,24703.308,11.010,106.8,2.962e+05,8.710e-01,30.345,44.915,734.4,1.000e+05,2.962,-32.950,107.4,2.947e+05,8.619e-01,0.0,8.539e-01,8.884e-01,8.770e-01,0.7,1.98,731.9,1.95,1.1,-0.9,3.1,1.8,-310.8,0.0,-11.7,20.9,-322.5,20.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,2.0089e+26,3.183e+03,1.586e+00,2.612,0.9999,1.6015e+26,61.66,79.72,2.02,3.7565e+25,28.64,18.70,4.00,3.1721e+24,9.70,1.58,16.04,-0.089
0.0,-27.000,22.00,48.00,24676.308,24703.308,11.009,105.7,2.866e+05,8.518e-01,30.345,44.915,730.9,1.000e+05,2.866,-31.950,106.3,2.852e+05,8.431e-01,0.0,8.351e-01,8.689e-01,8.552e-01,0.4,1.98,729.5,1.95,1.0,-0.9,3.1,1.4,-310.8,0.0,-8.6,14.8,-319.4,14.8,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.9646e+26,3.183e+03,1.588e+00,2.612,0.9998,1.5662e+26,61.66,79.72,2.02,3.6739e+25,28.64,18.70,4.00,3.1019e+24,9.70,1.58,16.04,-0.089
0.0,-26.000,22.00,48.00,24677.308,24703.308,11.009,104.6,2.773e+05,8.332e-01,30.345,44.915,727.4,1.000e+05,2.773,-30.950,105.1,2.760e+05,8.247e-01,0.0,8.168e-01,8.498e-01,8.359e-01,0.3,1.98,726.2,1.96,1.0,-1.0,3.0,1.4,-310.8,0.0,-12.6,15.3,-323.4,15.3,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.9214e+26,3.183e+03,1.590e+00,2.612,0.9998,1.5318e+26,61.66,79.72,2.02,3.5930e+25,28.64,18.70,4.00,3.0332e+24,9.70,1.58,16.04,-0.089
0.0,-25.000,22.00,48.00,24678.308,24703.308,11.008,103.5,2.683e+05,8.150e-01,30.345,44.915,723.9,1.000e+05,2.683,-29.950,104.0,2.671e+05,8.069e-01,0.0,7.990e-01,8.313e-01,8.155e-01,0.1,1.98,723.6,1.97,1.0,-1.0,3.0,1.1,-310.8,0.0,-7.5,8.0,-318.3,8.0,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.8791e+26,3.183e+03,1.591e+00,2.612,0.9997,1.4980e+26,61.66,79.72,2.02,3.5139e+25,28.64,18.70,4.00,2.9661e+24,9.69,1.58,16.04,-0.089
0.0,-24.000,22.00,48.00,24679.308,24703.308,11.007,102.3,2.593e+05,7.965e-01,29.021,44.034,720.2,1.000e+05,2.592,-27.644,102.8,2.581e+05,7.888e-01,0.0,7.809e-01,8.124e-01,7.948e-01,-0.2,1.98,720.9,1.98,1.0,-1.0,3.0,0.8,-310.8,0.0,-7.0,10.0,-317.9,10.0,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.8369e+26,3.183e+03,1.593e+00,2.612,0.9996,1.4644e+26,61.66,79.72,2.02,3.4351e+25,28.64,18.70,4.00,2.8992e+24,9.69,1.58,16.04,-0.089
0.0,-23.000,22.00,48.00,24680.308,24703.308,11.006,101.1,2.505e+05,7.785e-01,29.021,44.034,716.5,1.000e+05,2.505,-26.644,101.6,2.494e+05,7.711e-01,0.0,7.632e-01,7.941e-01,7.803e-01,0.2,1.98,715.7,1.99,1.0,-1.0,3.0,1.2,-310.8,0.0,-8.3,12.9,-319.1,12.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.7957e+26,3.182e+03,1.595e+00,2.612,0.9995,1.4316e+26,61.66,79.72,2.02,3.3580e+25,28.64,18.70,4.00,2.8337e+24,9.69,1.58,16.04,-0.089
0.0,-22.000,22.00,48.00,24681.308,24703.308,11.005,99.9,2.420e+05,7.610e-01,29.021,44.034,712.7,1.000e+05,2.420,-25.644,100.4,2.410e+05,7.539e-01,0.0,7.461e-01,7.762e-01,7.624e-01,0.2,1.98,712.1,2.00,0.9,-1.0,3.0,1.1,-310.8,0.0,-5.5,11.7,-316.3,11.7,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.7554e+26,3.182e+03,1.597e+00,2.611,0.9995,1.3995e+26,61.67,79.72,2.02,3.2827e+25,28.64,18.70,4.00,2.7698e+24,9.69,1.58,16.04,-0.089
0.0,-21.000,22.00,48.00,24682.308,24703.308,11.004,98.8,2.338e+05,7.440e-01,29.021,44.034,708.9,1.000e+05,2.338,-24.644,99.2,2.328e+05,7.373e-01,0.0,7.294e-01,7.589e-01,7.469e-01,0.4,1.98,707.6,2.01,0.9,-1.1,2.9,1.3,-310.8,0.0,-6.0,11.7,-316.8,11.7,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.7161e+26,3.182e+03,1.599e+00,2.611,0.9994,1.3681e+26,61.67,79.72,2.02,3.2090e+25,28.64,18.70,4.00,2.7072e+24,9.69,1.58,16.04,-0.089
0.0,-20.000,22.00,48.00,24683.308,24703.308,11.003,97.6,2.259e+05,7.275e-01,29.021,44.034,705.1,1.000e+05,2.259,-23.644,98.1,2.250e+05,7.211e-01,0.0,7.133e-01,7.421e-01,7.332e-01,0.8,1.98,702.3,2.02,0.9,-1.1,2.9,1.7,-310.8,0.0,-7.1,15.5,-318.0,15.5,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.6776e+26,3.182e+03,1.601e+00,2.611,0.9993,1.3374e+26,61.67,79.72,2.02,3.1370e+25,28.64,18.70,4.00,2.6461e+24,9.69,1.58,16.04,-0.089
0.0,-19.000,22.00,48.00,24684.308,24703.308,11.002,96.4,2.177e+05,7.102e-01,27.144,42.121,701.0,1.000e+05,2.177,-21.115,96.8,2.169e+05,7.041e-01,0.0,6.963e-01,7.244e-01,7.149e-01,0.7,1.98,698.7,2.03,0.9,-1.1,2.9,1.5,-310.8,0.0,-8.2,13.2,-319.0,13.2,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.6382e+26,3.181e+03,1.603e+00,2.611,0.9992,1.3060e+26,61.67,79.72,2.02,3.0635e+25,28.64,18.70,4.00,2.5837e+24,9.69,1.58,16.04,-0.089
0.0,-18.000,22.00,48.00,24685.308,24703.308,11.001,95.1,2.098e+05,6.934e-01,27.144,42.121,696.9,1.000e+05,2.098,-20.115,95.6,2.091e+05,6.876e-01,0.0,6.798e-01,7.073e-01,6.946e-01,0.2,1.98,696.3,2.03,0.9,-1.1,2.9,1.0,-310.8,0.0,-9.5,9.2,-320.3,9.2,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.5998e+26,3.181e+03,1.605e+00,2.611,0.9991,1.2754e+26,61.67,79.72,2.02,2.9916e+25,28.64,18.70,4.00,2.5228e+24,9.69,1.58,16.04,-0.089
0.0,-17.000,22.00,48.00,24686.308,24703.308,11.000,93.9,2.022e+05,6.772e-01,27.144,42.121,692.7,1.000e+05,2.022,-19.115,94.3,2.016e+05,6.716e-01,0.0,6.639e-01,6.907e-01,6.791e-01,0.3,1.98,691.7,2.04,0.8,-1.1,2.8,1.1,-310.8,0.0,-19.5,10.5,-330.4,10.5,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.5623e+26,3.181e+03,1.607e+00,2.611,0.9990,1.2455e+26,61.67,79.72,2.02,2.9215e+25,28.64,18.70,4.00,2.4633e+24,9.69,1.58,16.04,-0.089
0.0,-16.000,22.00,48.00,24687.308,24703.308,10.999,92.7,1.949e+05,6.614e-01,27.144,42.121,688.6,1.000e+05,1.949,-18.115,93.1,1.943e+05,6.561e-01,0.0,6.484e-01,6.746e-01,6.622e-01,0.1,1.98,688.1,2.05,0.8,-1.2,2.8,0.9,-310.8,0.0,-22.3,9.1,-333.1,9.1,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.5256e+26,3.181e+03,1.609e+00,2.611,0.9989,1.2163e+26,61.67,79.72,2.02,2.8530e+25,28.65,18.70,4.00,2.4052e+24,9.68,1.58,16.04,-0.089
0.0,-15.000,22.00,48.00,24688.308,24703.308,10.998,91.4,1.879e+05,6.461e-01,27.144,42.121,684.3,1.000e+05,1.879,-17.115,91.9,1.873e+05,6.410e-01,0.0,6.334e-01,6.590e-01,6.478e-01,0.3,1.98,683.4,2.06,0.8,-1.2,2.8,1.0,-310.8,0.0,-23.9,8.6,-334.7,8.6,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.4898e+26,3.180e+03,1.610e+00,2.611,0.9988,1.1877e+26,61.67,79.72,2.02,2.7861e+25,28.65,18.70,4.00,2.3485e+24,9.68,1.58,16.04,-0.089
0.0,-14.000,22.00,48.00,24689.308,24703.308,10.997,90.1,1.801e+05,6.288e-01,23.777,37.560,679.6,1.000e+05,1.801,-13.992,90.5,1.796e+05,6.240e-01,0.0,6.165e-01,6.414e-01,6.294e-01,0.1,1.98,679.3,2.07,0.8,-1.2,2.8,0.9,-310.8,0.0,-27.9,7.3,-338.7,7.3,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.4507e+26,3.180e+03,1.612e+00,2.611,0.9988,1.1565e+26,61.67,79.72,2.02,2.7129e+25,28.65,18.70,4.00,2.2865e+24,9.68,1.58,16.04,-0.089
0.0,-13.000,22.00,48.00,24690.308,24703.308,10.997,88.7,1.727e+05,6.122e-01,23.777,37.560,674.8,1.000e+05,1.727,-12.992,89.2,1.723e+05,6.076e-01,0.0,6.001e-01,6.244e-01,6.107e-01,-0.2,1.98,675.6,2.08,0.7,-1.2,2.8,0.5,-310.8,0.0,-31.4,5.5,-342.3,5.5,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.4126e+26,3.180e+03,1.614e+00,2.611,0.9987,1.1262e+26,61.67,79.72,2.02,2.6417e+25,28.65,18.70,4.00,2.2261e+24,9.68,1.58,16.04,-0.089
0.0,-12.000,22.00,48.00,24691.308,24703.308,10.996,87.4,1.656e+05,5.961e-01,23.777,37.560,670.0,1.000e+05,1.656,-11.992,87.8,1.652e+05,5.918e-01,0.0,5.844e-01,6.080e-01,5.950e-01,-0.2,1.98,670.7,2.09,0.7,-1.3,2.7,0.5,-310.8,0.0,-29.2,5.9,-340.1,5.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.3755e+26,3.180e+03,1.616e+00,2.611,0.9986,1.0966e+26,61.67,79.72,2.02,2.5723e+25,28.65,18.70,4.00,2.1673e+24,9.68,1.58,16.04,-0.089
0.0,-11.000,22.00,48.00,24692.308,24703.308,10.995,86.0,1.588e+05,5.805e-01,23.777,37.560,665.2,1.000e+05,1.588,-10.992,86.4,1.584e+05,5.765e-01,0.0,5.692e-01,5.921e-01,5.815e-01,0.2,1.98,664.6,2.10,0.7,-1.3,2.7,0.9,-310.8,0.0,-34.1,2.1,-344.9,2.1,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.3394e+26,3.179e+03,1.618e+00,2.611,0.9985,1.0678e+26,61.67,79.72,2.02,2.5048e+25,28.65,18.70,4.00,2.1100e+24,9.68,1.58,16.04,-0.089
0.0,-10.000,22.00,48.00,24693.308,24703.308,10.994,84.7,1.522e+05,5.656e-01,23.777,37.560,660.3,1.000e+05,1.522,-9.992,85.1,1.519e+05,5.617e-01,0.0,5.545e-01,5.769e-01,5.672e-01,0.3,1.98,659.3,2.11,0.7,-1.3,2.7,1.0,-310.8,0.0,-36.4,-8.9,-347.2,-8.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.3042e+26,3.179e+03,1.619e+00,2.611,0.9984,1.0397e+26,61.68,79.72,2.02,2.4390e+25,28.65,18.70,4.00,2.0543e+24,9.68,1.58,16.04,-0.089
0.0,-9.000,22.00,48.00,24694.308,24703.308,10.993,83.3,1.460e+05,5.511e-01,23.787,39.457,655.3,1.000e+05,1.460,-8.996,83.7,1.457e+05,5.475e-01,0.0,5.403e-01,5.621e-01,5.521e-01,0.2,1.98,654.7,2.12,0.7,-1.3,2.7,0.8,-310.8,0.0,-36.6,-2.7,-347.4,-2.7,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.2716e+26,3.179e+03,1.621e+00,2.611,0.9983,1.0137e+26,61.68,79.72,2.02,2.3780e+25,28.65,18.70,4.00,2.0026e+24,9.67,1.57,16.04,-0.089
0.0,-8.000,22.00,48.00,24695.308,24703.308,10.992,82.0,1.400e+05,5.372e-01,23.787,39.457,650.3,1.000e+05,1.400,-7.996,82.4,1.397e+05,5.337e-01,0.0,5.266e-01,5.479e-01,5.391e-01,0.4,1.98,649.1,2.13,0.6,-1.3,2.7,1.0,-310.8,0.0,-37.9,-4.8,-348.8,-4.8,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.2398e+26,3.179e+03,1.623e+00,2.611,0.9982,9.8840e+25,61.68,79.72,2.02,2.3185e+25,28.65,18.70,4.00,1.9522e+24,9.67,1.57,16.04,-0.089
0.0,-7.000,22.00,48.00,24696.308,24703.308,10.991,80.6,1.342e+05,5.237e-01,23.787,39.457,645.2,1.000e+05,1.342,-6.996,81.0,1.340e+05,5.205e-01,0.0,5.134e-01,5.342e-01,5.256e-01,0.4,1.98,644.0,2.14,0.6,-1.4,2.6,1.0,-310.8,0.0,-36.3,-7.5,-347.1,-7.5,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.2088e+26,3.178e+03,1.625e+00,2.611,0.9982,9.6369e+25,61.68,79.72,2.02,2.2605e+25,28.65,18.70,4.00,1.9031e+24,9.67,1.57,16.04,-0.089
0.0,-6.000,22.00,48.00,24697.308,24703.308,10.990,79.3,1.287e+05,5.107e-01,23.787,39.457,640.1,1.000e+05,1.287,-5.996,79.6,1.285e+05,5.077e-01,0.0,5.007e-01,5.210e-01,5.118e-01,0.2,1.98,639.5,2.15,0.6,-1.4,2.6,0.8,-310.8,0.0,-33.2,-1.9,-344.0,-1.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.1785e+26,3.178e+03,1.626e+00,2.611,0.9981,9.3960e+25,61.68,79.72,2.02,2.2040e+25,28.65,18.70,4.00,1.8552e+24,9.67,1.57,16.04,-0.089
0.0,-5.000,22.00,48.00,24698.308,24703.308,10.989,77.9,1.234e+05,4.982e-01,23.787,39.457,634.9,1.000e+05,1.234,-4.996,78.3,1.233e+05,4.954e-01,0.0,4.885e-01,5.082e-01,4.978e-01,-0.1,1.98,635.2,2.16,0.6,-1.4,2.6,0.5,-310.8,0.0,-33.7,7.7,-344.5,7.7,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.1491e+26,3.178e+03,1.628e+00,2.611,0.9980,9.1611e+25,61.68,79.73,2.02,2.1489e+25,28.65,18.70,4.00,1.8085e+24,9.67,1.57,16.04,-0.089
0.0,-4.000,22.00,48.00,24699.308,24703.308,10.988,76.6,1.183e+05,4.862e-01,23.805,41.988,629.7,1.000e+05,1.183,-4.000,76.9,1.182e+05,4.835e-01,0.0,4.767e-01,4.959e-01,4.850e-01,-0.2,1.98,630.4,2.17,0.6,-1.4,2.6,0.3,-310.8,0.0,-36.8,12.9,-347.6,12.9,25.0,25.0,305.67,-21.99,286.85,3.92,126.09,240.92,29.92,57996.0,1.1221e+26,3.178e+03,1.630e+00,2.611,0.9979,8.9456e+25,61.68,79.73,2.02,2.0983e+25,28.65,18.70,4.00,1.7657e+24,9.67,1.57,16.04,-0.089
